jobCategories_id,jobCategories,techStacks,responsibility,qualifications,preferredRequirements
16,IOS 개발자,"['Android OS', 'C++', 'iOS', 'SW', 'Python', 'C']","[근무부서]
• AI CORE 개발팀
• 담당업무: 소프트웨어 개발(SDK, API, Android, iOS, 웹페이지)

[합류하면 함께 할 업무에요!]
• 얼굴인식 알고리즘 관련 소프트웨어 개발 : API/SDK/라이브러리 개발, Edge Device(Arm CPU, GPU, NPU)에 알고리즘 포팅 및 최적화
• 비디오 분석  알고리즘 관련 소프트웨어 개발 : API/SDK/라이브러리 개발, Edge Device(Arm CPU, GPU, NPU)에 알고리즘 포팅 및 최적화 
• Anroid, iOS 앱 개발 
• 웹 어플리케이션 개발 및 서버 구축
• 데이터 구축(웹 크롤링, 라벨링 노이즈 클린징) 및 데이터 특성 분석

[우리 팀을 소개합니다!]
• 슈프리마에이아이 (Suprema AI Inc.) 는 슈프리마의 자회사로 2021년 10월에 신설되서, AI 기반 바이오인식 알고리즘, 영상처리 및 컴퓨터비전 알고리즘 등에 대한 연구 및 Edge 디바이스 개발을 하고 있어요.
• 미션은 ""Bringing AI to Edge"",  AI 기술을 다양한 Edge 디바이스에 적용하여 편리하고 안전한 세상을 만들려고 해요!

[팀 구성은 어떻게 되나요?]
• 얼굴 인식 및 비디오 분석 알고리즘을 연구하고 개발하는 Alogorithm 파트와 여러 영상들을 수집하고 특징을 추출하여 알고리즘 성능을 높이는 Data analysis 파트가 있어요. 또한 개발된 알고리즘을 Arm CPU, Embedded GPU 및 NPU용으로 변환하여 실시간으로 빠르게 처리할 수 있도록 하는 Optimization 파트도 있는 알고리즘의 시작부터 제품 적용까지 유기적으로 협업하는 프로페셔널한 조직이에요. 각 파트마다 3~5명 정도의 팀원들이 서로 도와가며 협업하고 배우고 있습니다.

[우리 팀은 이렇게 일합니다!]
• MEMBER 들 간의 의견을 서로 존중해요 (팀 기술 공유 및 자신의 관심 분야에 대한 사이드 프로젝트를 장려해요. 회사 성장뿐 아니라 동료의 성장을 함께 독려해요!)
• TEAM WORK 를 중요하게 생각해요 (멘토와 멘티, 팀장과 팀원, 같은 파트의 동료 등 여러 관계 속에서 자유롭게 이야기하고 서로의 모르는 부분을 알려주고 도와가며 일해요)
• 자율적인 업무 분위기이며, 많은 부분에 있어 스스로 업무를 계획하고 진행해요 (자율출근제  와 주 4.5일제를 통해 자신의 리듬에 맞게 일할 수 있어요.)
• 함께 공부해요(일주일에 한번씩 동료들과 논문 및 코드 리뷰를 통해 새로운 것을 배우고, 그것들을 실제 구현해보며 자신의 커리어를 쌓아요! 회사 업무와 관련없어도 자신이 관심있어하는 주제를 공부하기를 장려해요.)","• C/C++ 을 이용한 개발에 능숙하신 분 
• Android, iOS 앱 개발에 능숭하신 분 
• 웹 어플리케이션 경험이 있으신 분
• Python을 이용한 개발이 가능하신 분","• 영상처리, 컴퓨터비전, 패턴인식, 딥러닝 관련 분야 석사 이상 또는 2년 이상 경력을 가지신 분
• 중급 이상 영어 작문 및 독해가 가능하신 분
• 출입 통제 및 바이오 인식 제품 개발 경험이 있으신 분
• 얼굴인식 데이터의 수집, 정제 및 Augmentation 개발 경험이 있으신 분
• 웹 크롤링 경험이 있으신 분"
8,인공지능/머신러닝,"['OpenCV', 'C++', 'Mfc']","• 개발업무 : 센서 제어 프로그래밍 경험 카메라 영상센서를 제어하기 위한 프로그래밍
• 카메라 영상센서 데이터 취득 및 처리 경험 산업용 카메라 영상센서 데이터 취득과 처리
• 산업용 카메라 시스템(MIL) 개발 경험 산업용 카메라 시스템을 개발하거나 유지보수한 유경험자
• 컴퓨터 비전 및 머신 러닝 경험자, 컴퓨터 비전 및 머신 러닝 알고리즘을 개발하거나 적용한 유경험자","• C++, MFC 활용가능자
• OPEN CV 컴퓨터 비전 경험자
• 컴퓨터 시스템 공학 전공자",• 비주얼 스튜디오 MFC 기반 C++ 영상처리
1,서버/백엔드 개발자,['Java'],"• 당사의 전문분야인 물류 업무 (무역, 선사, 항공, 창고, 운송)를 시스템화합니다. 
• 나날이 성장하고 있는 물류 분야의 전문가로 성장할 수 있는 기회를 드립니다.
",• 개발업무 5~9년 정도의 경력자,• 관련학과 졸업자를 선호하나 필수사항은 아님
13,HW/임베디드,"['HW', 'Verilog', 'FPGA', 'C']","• Zynq SOC를 사용한 PS Part AXI Interface Logic 설계

","• VHDL, Verilog HDL 중 하나 사용 가능자
• FPGA와 주변 기능 IC를 포함한 H/W회로 이해 가능자
• C언어 사용 가능자",-
13,HW/임베디드,"['Git', 'FW', 'C++', 'Embedded Linux', 'Java', 'Qt', 'C']","• Android Application 개발
• Embedded Linux F/W 개발
• Micom F/W 개발","• Android Application 개발, Embedded Linux Application 개발 능숙
• Git 사용 능숙
• C,C++  : 능숙
• Java : 중급","• Android App 개발 및 QT 개발 경험 우대
• 리더쉽 교육을 이수한 자"
8,인공지능/머신러닝,"['AI/인공지능', 'DeepLearning', 'TensorFlow', 'PyTorch']","[근무부서]
• AI CORE 개발팀
• 담당업무 : 알고리즘 개발

[합류하면 함께 할 업무에요!]
• 얼굴인식 알고리즘 개발 : Face Detection, Face Recognition, Face Attribute Estimator(Age, Gender, Emotion), Mask Segmentation, Head Pose Estimation 등 
• 비디오 분석 알고리즘 개발 : Object Detection, Object Tracking, Pose Estimation, Action Classification 등

[우리 팀을 소개합니다!]
• 슈프리마에이아이 (Suprema AI Inc.) 는 슈프리마의 자회사로 2021년 10월에 신설되서, AI 기반 바이오인식 알고리즘, 영상처리 및 컴퓨터비전 알고리즘 등에 대한 연구 및 Edge 디바이스 개발을 하고 있어요.
• 미션은 """"Bringing AI to Edge"""",  AI 기술을 다양한 Edge 디바이스에 적용하여 편리하고 안전한 세상을 만들려고 해요!

[구성은 어떻게 되나요?]
• 얼굴 인식 및 비디오 분석 알고리즘을 연구하고 개발하는 Alogorithm 파트와 여러 영상들을 수집하고 특징을 추출하여 알고리즘 성능을 높이는 Data analysis 파트가 있어요. 또한 개발된 알고리즘을 Arm CPU, Embedded GPU 및 NPU용으로 변환하여 실시간으로 빠르게 처리할 수 있도록 하는 Optimization 파트도 있는 알고리즘의 시작부터 제품 적용까지 유기적으로 협업하는 프로페셔널한 조직이에요. 각 파트마다 3~5명 정도의 팀원들이 서로 도와가며 협업하고 배우고 있습니다.

[우리 팀은 이렇게 일합니다!]
• MEMBER 들 간의 의견을 서로 존중해요 (팀 기술 공유 및 자신의 관심 분야에 대한 사이드 프로젝트를 장려해요. 회사 성장뿐 아니라 동료의 성장을 함께 독려해요!)
• TEAM WORK 를 중요하게 생각해요 (멘토와 멘티, 팀장과 팀원, 같은 파트의 동료 등 여러 관계 속에서 자유롭게 이야기하고 서로의 모르는 부분을 알려주고 도와가며 일해요)
• 자율적인 업무 분위기이며, 많은 부분에 있어 스스로 업무를 계획하고 진행해요 (자율출근제  와 주 4.5일제를 통해 자신의 리듬에 맞게 일할 수 있어요.)
• 함께 공부해요(일주일에 한번씩 동료들과 논문 및 코드 리뷰를 통해 새로운 것을 배우고, 그것들을 실제 구현해보며 자신의 커리어를 쌓아요! 회사 업무와 관련없어도 자신이 관심있어하는 주제를 공부하기를 장려해요.)","• 영상처리, 컴퓨터비전, 패턴인식, 딥러닝 관련 분야 석사 이상 또는 2년 이상 경력을 가지신 분 
• 중급 이상 영어 작문 및 독해가 가능하신 분","• 전공 분야 해외 학회/저널 논문 개재 경험이 있으신분
• 얼굴인식, 비디오 분석 개발 경험이 있으신분
• 출입 통제 및 바이오 인식 제품 개발 경험이 있으신 분
• 얼굴인식 데이터의 수집, 정제 및 Augmentation 개발 경험이 있으신 분
• 비즈니스 영어 회화 가능하신 분"
15,SW/솔루션,"['SW', 'C++', 'Python', 'C']","• 소프트웨어 설계 및 구현 업무 담당									
","• 컴퓨터 프로그래밍 언어 사용 능력(예, Python, C/C++) 필수									
","• 모집분야 관련 학과 전공자 또는 자격증 보유자									
• 석사 또는 박사 학위 수여자									
• 모집분야 유관업무 경험자 또는 경력자									
• 운전가능자									
• 영어가능자									
"
15,SW/솔루션,"['C++', 'WPF', 'C#', 'Mfc', '.NET']","• 응용프로그래머
• PC 제어 개발
• PLC Program
• HMI / PLC 제어 개발 ","• 학력 : 초대졸 이상
• C++/C#/.net/WPF
• Mitsubishi , Siemens, LS, HMI(GT,Xp등)","• 고속장비 경험자
• 석사 및 박사학위 수여자
• 컴퓨터/시스템공학
• 수학/통계학/물리
• 영어 및 중국어 가능자
• 고용촉진장려금 대상
• 장애인 우대(직무 가능자)
• 운전 가능자"
21,기술지원,"['MSA', 'gRPC', 'Linux', 'Socket.IO', 'Java', 'Spring']",• 자사 솔루션(iGate / APIM) 사업수행 및 기술지원,"• JAVA  개발 능력
• DBMS 개발 능력","• 리눅스 사용 경험자 우대
• 유관학과 전공자 우대
• 정보처리기사 자격증 소지자 우대"
15,SW/솔루션,"['SW', 'C++', 'Python', 'C', 'Mfc']",• 공정 자동화 SW 개발(Image 분석/ Machine vision),"• Machine vision을 이용하여 image 분석 program 개발이 가능하신 분
• C/C++/MFC, Python 사용 가능하신 분
• 전문대졸 이상
• 경력 3년 이상 15년 이하","• LCD 기능 검사 및 외관 검사 program 개발 경험 우대
• 자동화 장비 제어 program 개발 경험 우대"
2,프론트엔드 개발자,"['JavaScript', 'ES6', 'Git', 'TypeScript', 'Babel', 'React', 'Webpack', 'HTML5', 'CSS 3', 'Next.js']","• 음성인식 차트와 앱의 연동 서비스를 고객에게 제공하는 플랫폼을 개발
• 웹/앱 프론트엔드 개발업무
• 개발 요건 확인 및 수정","• 프론트엔드 개발 경험 3년 이상.
• JavasScript(ES6 이상), CSS, HTML 에 능숙.
• Typescript, React, Webpack, Babel, Next.js 등에 대한 실무 업무 경험
• 버전 관리, 협업 관리 도구 (Git, Notion, Slack 등) 경험
","• 새로운 기술에 호기심이 많고, 배움을 즐기는 성향
• 다양한 직군과 함께하는 협업 능력"
4,안드로이드 개발자,"['Android OS', 'Android Studio', 'Kotlin', 'Java', 'Android SDK']","• Java, Kotlin을 이용한 안드로이드 애플리케이션 및 서비스 개발
• HTTP/TCP/UDP 및 블루투스 를 활용한 통신 개발
• Wear OS 개발","• [필수제출요소] 공개 가능한 깃허브 계정과 레포지토리 혹은 본인의 개발블로그 또는 Notion URL
• Java 혹은 Kotlin을 능숙하게 다룰 수 있는 분
• Android SDK를 능숙히 다를수 있는분
• Android Studio 와 Gradle 및 외부 라이브러리 활용에 막힘이 없으신분
• 개발자로서 커뮤니케이션을 즐기는 분","• Java/Kotlin 이외에 다른 언어나 플랫폼 개발이 가능하신 분
• H.264(H.265) 인코딩, 디코딩, 스트리밍 개발에 능숙하신 분
• TCP, UDP 및 블루투스 등 네트워크개발에 능숙하신 분
• 동기화 및 비동기화에 대핸 이해가 깊은 분
• GUI 바인딩과 템플릿에 대한 이해가 깊은 분
• Git을 능숙하게 사용하는 분
• 외국어 능력"
2,프론트엔드 개발자,"['JavaScript', 'Node.js', 'React', 'HTML5', 'Bootstrap', 'Python', 'Vue.js', 'CSS 3', 'AngularJS', 'jQuery']","• 피처링 웹서비스 프론트엔드 개발
• 유튜브, 인스타그램 등 SNS 채널 분석 데이터를 효과적으로 보여줄 수 있는 서비스 프론트 설계 및 구현","• React, Vue, Angular 등 한가지 이상의 경험 또는 그에 준하는 역량을 갖춘 분
• 상용 웹사이트 서비스 출시 경험","• 자기 주도적 개발리딩이 가능 하신분
• SaaS 서비스 개발 경험
• HTML , CSS, javascript 마크업에 대한 이해도"
1,서버/백엔드 개발자,"['Git', 'C#', '.NET']","• 의원급 EMR(Electric Medical Record) Windows Client 개발(C#WPF)									
","• 컴퓨터 공학이나 그와 유사한 학과의 학사이상 학위 소지자 
• C#, WPF 개발 3년 이상 경력을 보유한 분 
• MVVM Pattern 및 XAML로 UI 개발에 능숙한 분 
• UI Library (DevExpress, Telerik등) 없이, Custom Control 개발 가능한 분 
• .NET Framework 환경에 능숙하며 기본 원리에 대해 관심이 많은 분 
• Client - Server 개발 모델에 익숙하며 RESTFul 개발 경험이 있는 분 
• Git 등 분산 버전 관리 시스템에 익숙하고 코드 리뷰를 활발히 해본 분","• 의원급 EMR 시스템 구축 경험									
• Application의 최초 출시부터 유지보수, 업데이트 등 개발 전 과정에 대한 경험									
"
3,웹 풀스택 개발자,"['Git', 'Android OS', 'iOS', 'PHP']","• PHP Back-end 시스템 유지보수및 추가개발
• PHP Frond-end 시스템 유지보수및 추가개발","• 학력 : 무관
• 성별/연령 : 무관
• 경력 : 2년 이상","• PHP CodeIgniter 4.x 등 PHP 프레임웍 경험자
• 외부 연동 API (SNS, SMS) 경험자
• Android, IOS 간 RESTful API 통신 경험자
• Android, IOS 간 RESTful 웹뷰 유지보수 및 추가개발 경험자"
1,서버/백엔드 개발자,"['Spring Framework', 'Kafka', 'Linux', 'Hadoop', 'Java', 'AWS', 'Elasticsearch']","• 의료정보시스템과 개인건강기록 서비스의 Backend Server 개발 및 운영

[사용기술스택]
Java / Spring framework / Kubernetes","• 컴퓨터 공학이나 그와 유사한 학과의 학사 이상 학위 소지하신 분
• 3년 이상 경력이나 그에 준하는 역량을 보유하신 분
• Java에 능숙하며 Spring 등 framework 사용 경험이 있으신 분
• MSA 기반 System Architecture 설계 경험이 있으시거나 관심이 있으신 분
• Linux 환경에서의 시스템 개발 및 운영 경험이 있으신 분
• Client-Server 개발 모델에 익숙하며 RESTFul 개발 경험이 있으신 분
• Git 등 분산 버전 관리 시스템에 익숙하고 코드 리뷰를 활발히 해보신 분","• 헬스케어 서비스 개발을 경험하신 분
• AWS, Azure 등 클라우드 컴퓨팅 환경의 개발을 경험하신 분
• 대용량 트래픽 처리를 위한 Server Architecture 설계를 경험하신 분
• Hadoop, Kafka, Elasticsearch 등의 분산 시스템을 활용한 대용량 데이터 처리를 경험하신 분						
"
13,HW/임베디드,"['HW', 'FW', 'ARM', 'Arduino', 'PCB', 'C']","• 전력변환장치 개발(DSP F/W, H/W 설계, 시험, 검증)","• 학력: 대졸 이상
• 전공: 전기, 전자, 제어공학
• 보유 기술
　- C언어 프로그램 가능자(DSP, ARM, ATmega, 아두이노 등)
　- 아날로그 또는 디지털 회로설계 가능자
　- 전력전자분야 제품개발 가능자(경력자인 경우)
• 석사인 경우 병역특례(전문연구요원) 지원가능","• 석·박사(전력전자 전공) 우대
• PCB Artwork 가능자 우대"
3,웹 풀스택 개발자,"['Spring Framework', 'Git', 'React', 'Webpack', 'C++', 'Java', 'Vue.js', 'GitLab', 'WebGL', 'PostGIS']","• 개발 요구사항 분석 및 설계
• 2DGIS 웹 솔루션 개발
• GeoServer, PostGIS, Openlayers 등을 활용하여 웹 기반 GIS 솔루션 개발 
• 위 오픈소스의 플러그인을 개발하거나 소스코드를 일부 수정하여 문제를 해결
** 병역특례 전문연구원 기업","• 경력 : 경력 3년 이상 
• 학력 : 대졸이상, 소프트웨어 관련 학과, 공간정보 관련학과
• Java/javascript 중~상급 
• Spring framework, Vue.js 활용가능
• GitHub, GitLab 등 형상관리 툴에 능통
• 웹소스 디버깅툴 활용능력","• 관련 학과 전공자
• 유관업무 경력자
• 자격증 : 정보처리기사
• 전공 : 전산학·컴퓨터공학, 응용소프트웨어공학, 수학
• 2D/3D GIS 웹개발 경험자"
